C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT
50900780,Customer#050900780,"GSDSPoBOd,JzwE2b72Ay3qBdGUr,",10,20-570-482-5216,2909.80,MACHINERY,osits. stealthily ironic Tiresias are carefully after the slyly final foxes-- express accoun
50900781,Customer#050900781,1IFOiB1gjZorglMfq2d5xwQOyfZHDqc,2,12-899-603-8868,8043.34,FURNITURE,e unusual foxes. fluffily bold ideas haggle
50900782,Customer#050900782,qwy3TzWGqE0Rx6vxRFxGPBfXmaamBB,4,14-298-897-6935,3431.10,BUILDING,among the fluffily final deposits. ironic requests solve. carefully ironic
50900783,Customer#050900783,MZqmcVbn7k1fPpp8Yf agiWpQ1iQ,13,23-986-302-4683,2516.75,FURNITURE,ake carefully. quickly furious ideas haggle furiously
50900784,Customer#050900784,gJUEa1WsQ1M0aZWB,9,19-601-403-1722,1977.72,MACHINERY,ickly final accounts. regular deposits nag since the silently even requests. slyly
50900785,Customer#050900785,"i8Ip9YZnqYT,kgpmTeVepMFpuknfK",20,30-394-231-5792,6446.13,HOUSEHOLD,". carefully express accounts sleep furiously. special, thin hockey pl"
50900786,Customer#050900786," bqu uyhIIMeNocGT,J0qyUa",9,19-956-944-4674,-783.46,BUILDING,deposits. thinly even deposits above the
50900787,Customer#050900787,vKJt4LWQtrjKsZUeq8IZTftWYURO,15,25-826-838-4129,8360.34,FURNITURE,ously pending requests kindle carefully after the bold packages. fluffily even package
50900788,Customer#050900788,"vqnFBVeGF,Gwn,vfS1",5,15-646-431-2590,7257.31,MACHINERY,sleep carefully slyly silent requests. stealthily ironic deposits after the fluffily perm
50900789,Customer#050900789,"Hi,QHxU30mYNO,EK07WO qf",22,32-369-158-6733,3714.57,HOUSEHOLD,ording to the slyly silent requests.
50900790,Customer#050900790,"g1lHs15T3Yi0GW4OYkqigWHS,czUR",1,11-770-632-1227,3712.02,AUTOMOBILE,y pending instructions was evenly furiously even depend
50900791,Customer#050900791,pGiDDj201IlxoLxLjnSDON2azCLBzy4,14,24-755-379-8674,4862.15,HOUSEHOLD,y across the carefully express deposits. express p
50900792,Customer#050900792,"G,J9WhGikUmHtP,35DxFuC2  0,9GPuZ",5,15-634-558-1156,8185.18,MACHINERY,"haggle furiously. ironic packages after the deposits grow ironic, "
50900793,Customer#050900793,lbJ0cR9tuhax0VkHL1udabnw8XUJAFEfL0,21,31-537-252-6672,443.04,BUILDING,ically alongside of the blithely
50900794,Customer#050900794,dKLNW0OUsf6uXdKfn23SuexxZhAusk,9,19-283-499-3869,8075.79,BUILDING,regular requests! silent instructions about the packages wake above the quickly regular packages.
50900795,Customer#050900795,"u,8 gZYhQ2jCB1RPmn3v6JBFH02i",11,21-500-256-2962,9886.62,FURNITURE,ckly alongside of the slyly ironic packages. blithely ironic requests use. finally unusual warhorses use.
50900796,Customer#050900796,MF6LzCH5CIKc39PkN4CPQaTp1TzxIN,8,18-453-483-1233,7547.05,BUILDING,"lar pinto beans. bold, unusual forges cajole blit"
50900797,Customer#050900797,Y0SiHtCoIc94tryQ,0,10-202-109-7606,309.47,MACHINERY,requests wake. platelets wake. blithely ironi
50900798,Customer#050900798,KF3p09q9iPtpK 91v3rfYr4L,12,22-217-464-9715,7216.13,AUTOMOBILE,furiously special requests are above the furiously ironic accounts. fluffi
50900799,Customer#050900799,"6HfVjVY0J 5fZ,KW5CL8Dn2FlxN8ki5n6gBfIlR",19,29-543-537-7917,4598.51,FURNITURE,excuses wake across the bold reques
50900800,Customer#050900800,"tBflYd4WOlorbsRJ ,Xx6G0roaw",4,14-205-660-5718,-892.42,HOUSEHOLD,ss foxes are slyly across the furiously regular ideas. ironic ideas cajole furiously alongside of the carefully s
50900801,Customer#050900801,zP2ijiPMyCOLn8uBre,20,30-958-112-2551,3072.69,AUTOMOBILE,the excuses! carefully unusual excuses wake afte
50900802,Customer#050900802,uU2zsgEZdSsj0ZSiaJ1XQPd1DOlElnFLprQVfT9K,20,30-576-118-9960,6712.39,BUILDING,r asymptotes. blithely ironic theodolites haggle
50900803,Customer#050900803,E4FS8AR 9gpcSH2bTiijZPrrEvnNDzqgN2HCKK,22,32-649-203-3098,8091.60,MACHINERY,l platelets. slyly special foxes nag. blithely regular foxes shall are afte
50900804,Customer#050900804,HefRwC1np38EzITX 4G3w9XZz,14,24-837-423-9345,608.43,MACHINERY,ost. carefully pending ideas according to the blithely slow accounts nag after the regular epitaphs. carefull
50900805,Customer#050900805,Tpl91b0XjV3YgN9jHb2KNetcBfP,7,17-475-228-9325,4788.47,MACHINERY,theodolites print blithely pinto beans. bold accounts are blithely. furiously unusual foxes about the quickly
50900806,Customer#050900806,JkQRwRTgIvnCX,24,34-202-533-7859,1858.85,AUTOMOBILE,regular deposits. special theodolites sleep carefully ironic ideas! c
50900807,Customer#050900807,"7uQ4HpnQQENTghTk,HEY5l AiAOn",24,34-814-984-5033,-301.38,HOUSEHOLD,"egular deposits are quickly about the unusual requests. special, regular attainments wake-- deposits sublate "
50900808,Customer#050900808,1mtKSocZ2gXcwqXepAZjWdZdo2HRdYxW k1ym7J2,22,32-740-664-5443,3644.13,MACHINERY,uffily unusual accounts. final excuses engage busily slyly pen
50900809,Customer#050900809,"GbIf,n4iyQgrPRY4,t17gWnEiq65aK0Li1",13,23-973-454-5079,7801.05,MACHINERY,"refully express warhorses haggle along the regular, regular requests. slyl"
50900810,Customer#050900810,juDfhnHDdww7mUs,19,29-453-246-4092,1339.58,AUTOMOBILE,lphins; furiously final pinto beans cajole slyly across the pinto beans. deposits are fluffily
50900811,Customer#050900811,wYwz5BBP M C2NXmozdUcDb6m3eznM,21,31-665-196-7934,6327.81,FURNITURE,nic foxes thrash along the blithely pending ideas. unusual deposits cajole fluffily. quickly careful
50900812,Customer#050900812,hVgrUTTPQBx63k1w3yV,12,22-404-821-9655,1460.96,HOUSEHOLD,efully across the regular accounts-- blithely even accounts after the furious
50900813,Customer#050900813,ptOoiFNEMKkiQloQLqsdA6bTxLwGGBkE KoFNr,18,28-438-318-9070,235.79,HOUSEHOLD,ar accounts. furiously even pinto beans engage. pending asymptotes was. daringl
50900814,Customer#050900814,",fYCngjI5ZRaqWcQZhl5Xn8AnEV4VnKi2xksr4x",5,15-350-219-2594,809.65,BUILDING,ts. carefully ironic accounts eat slyly. carefully express ideas integr
50900815,Customer#050900815,f8BU gwUbhqB0Fbua 353gQdGcp8rY2peUv,4,14-251-213-9435,9775.60,HOUSEHOLD,fully regular ideas. furiously regular requests about the accounts sleep carefully after the furiously even
50900816,Customer#050900816,a2NEkbSiiDLQjns977rIoBzDFOX,1,11-319-538-1791,521.81,MACHINERY,blithely quickly bold requests. f
50900817,Customer#050900817,1AHgTKpHFDNlpNzj0 s7g66OtBd,18,28-788-712-1885,951.12,HOUSEHOLD,"s wake across the furiously pending theodolites. even, final accounts according to the final asymptotes was alon"
50900818,Customer#050900818,FoHSlSzWDk C4M8DIKOetZPRRWuXhTP4qyLZjAIr,8,18-420-812-4890,435.64,HOUSEHOLD,"c accounts! regular, ironic pinto beans detect according to the ironic packages. fluffil"
50900819,Customer#050900819,"vSptdV2RO hiNQFF,nDieeaQDIbpfwZhd",14,24-135-661-6476,4748.92,BUILDING,the furious packages are silent accounts. carefully pending forges cajole carefully foxes. regular deposit
50900820,Customer#050900820,JIFDkMJ8E32aKOCBxN 3c,9,19-357-459-7173,8069.32,FURNITURE,theodolites. platelets cajole carefully above the furiously regular instructions. car
50900821,Customer#050900821,A0RxD61fJfCGBERBW5IC13yLN9t,11,21-887-758-7353,172.19,MACHINERY,express requests. fluffily regular deposits about the even requests maintain carefully across the final foxes
50900822,Customer#050900822,"XCbNG6k a74,m6D7,7ZtaZazAyV5mS",5,15-344-909-2157,9886.42,HOUSEHOLD,l pinto beans haggle carefully. blithely unusual packages wake
50900823,Customer#050900823,4mB9PQoEP4U,13,23-467-766-4278,4211.58,MACHINERY,uickly pending accounts. final requests cajole furiously carefully even packages. enticingly bold pinto b
50900824,Customer#050900824," VntOVBhOBFl,kzuad5tF4S32eKzO33a3JoX50",2,12-716-237-8217,8008.76,MACHINERY,y furiously along the regular
50900825,Customer#050900825,ersGz8XHQAdzwHU0uX,0,10-948-937-5281,5317.50,FURNITURE,"s are silently around the carefully even deposits. quickly dogged deposits wake slyly. even, s"
50900826,Customer#050900826,dlzODmpk3VVg9xYYBP7bHL,6,16-712-137-6314,5250.68,FURNITURE,about the blithely ironic instructions engage pending accounts. furiously regular ideas nag blithely even pinto
50900827,Customer#050900827,w3E5L  jwpFnzONyWod0RqSdXaj,6,16-659-974-1639,4235.27,BUILDING,"ully. asymptotes sleep carefully above the tithes. blithely ironic courts sleep bravely express, "
50900828,Customer#050900828,c56R8axVRQjPo1D6Qas4bYTv1bg4Bt8N,20,30-614-484-2189,-829.17,BUILDING,y final dependencies sleep slowly a
50900829,Customer#050900829,"KaLa8O6fK,gS,Cd7w2P2sd",14,24-612-222-1638,-950.32,BUILDING,l deposits. quickly furious accounts wake carefully. slyly ironic instructions haggle slyly final reque
50900830,Customer#050900830,30xtdRDf52,6,16-183-992-3984,8811.11,MACHINERY,usly final foxes? slyly final notornis sublate carefully even excuses; blithely
50900831,Customer#050900831,"zhnTpQHYCwDe4XuzBrVKlgCBp2HKeGkjhdIl,z",14,24-305-700-4890,4349.00,HOUSEHOLD,arefully final dinos according to
50900832,Customer#050900832,"FAxZwFQ B3pE2k7EH,2w8ZwANnbq",12,22-767-889-7074,7631.31,BUILDING,ake quickly. packages boost permanentl
50900833,Customer#050900833,"8R9c72SwI8vUfgDcb0,2QWQ6KETMYI,MgS",4,14-296-273-8514,8409.45,HOUSEHOLD,"ar asymptotes; quickly regular packages boost regular, even deposits. silently final pinto beans sleep qu"
50900834,Customer#050900834,"vo5GPnquiu 5pL59R,bCA2yG,V1jT0zxl",14,24-131-534-2797,7751.50,BUILDING,al pinto beans detect furiously about the final pinto
50900835,Customer#050900835,"lxZazFmxDnNs3fiALUiKiy3ZciXtiX4g,PlD",24,34-180-499-7382,4509.06,FURNITURE,"cial, bold pinto beans. special theodolites ser"
50900836,Customer#050900836,fgNf7qr1m2na2hATzGessVmhj,24,34-897-566-4951,2720.70,AUTOMOBILE,layers detect among the furiously ironic deposi
50900837,Customer#050900837,K9OmKwO0jcsJiTkjv,4,14-296-520-7289,8846.11,BUILDING,requests sleep fluffily under the daringly regular deposits. regular deposits are slyly. carefully even accoun
50900838,Customer#050900838,IGOb1gNlM3ccYfit5aesiUsV9IO2Vk1mmSmec,11,21-757-899-1062,9580.61,HOUSEHOLD,ld platelets. furiously final packages detect above the fluffily final deposits. furiously bold
50900839,Customer#050900839,"QIW,MipYqcRoRLWe4Rqp",19,29-241-565-4645,1331.85,HOUSEHOLD,ckages against the ironically bold deposits are alongside of the furiously even sentiments. carefully express
50900840,Customer#050900840,3INqi1egUUNoeiFW5,18,28-466-798-7624,8391.99,MACHINERY,ironic accounts haggle carefully regular requests? furiously even foxes run requests. pending
50900841,Customer#050900841,oZB970s4qHwo,11,21-541-584-6270,193.95,MACHINERY,es sleep final packages. excuses use regularly after the enticingly regular re
50900842,Customer#050900842,"YRud4dfIyLe,NlFO5Q02Vk3RCOpBz",7,17-139-897-7319,1683.45,BUILDING,quickly regular deposits; stealthily silent excuses cajole slyly. b
50900843,Customer#050900843,uvK4leCKjgHGyXLX,11,21-944-881-7272,-320.73,HOUSEHOLD,elets. regular pinto beans above the furiously regular requests wake furiously
50900844,Customer#050900844,c7t2ZjsaGRaGa31Ea7DBXwVM,16,26-347-996-1500,8409.47,AUTOMOBILE," dazzle. final, regular packages along the pending excuses inte"
50900845,Customer#050900845,4IjpQHvu59aGhbY06qesCwsBbhRQ8tRyXPX,24,34-240-211-6381,8014.07,MACHINERY,"ully even accounts past the ironic, even deposits cajole furiousl"
50900846,Customer#050900846,yOYIxBCB1Ji7C4CQkD,11,21-589-435-3915,6601.85,MACHINERY,regular packages integrate slyly against the carefully regu
50900847,Customer#050900847,"IQ4DmzCMeR,068y7zGz",24,34-503-491-9056,9279.26,AUTOMOBILE,riously special requests. ironic instructions are slyly regular excuses-- sly platelets use. fluffil
50900848,Customer#050900848,pZQxq47gAIn2HEhD3sG,8,18-337-545-1742,7558.03,MACHINERY,ully even instructions eat after the regular packages. ironic deposits nod about the blithely pendin
50900849,Customer#050900849,ev4iGKCvomYeTnVEEuLkZM517Tr,2,12-421-368-8003,8921.42,HOUSEHOLD,"r, ironic packages wake even accounts. carefully ironic accounts cajo"
50900850,Customer#050900850,p O5XWlnEoW VLm4FNB7s901sgeI,10,20-578-240-6948,-587.44,AUTOMOBILE,ges wake blithely express asymptotes. furiously ironic requests use b
50900851,Customer#050900851,GShaDjcNqzYmVNeW4uWrYntnub,16,26-627-546-5807,2738.87,AUTOMOBILE,s. ironic dolphins nag slyly. express accounts can boost slyly fina
50900852,Customer#050900852,tW48nxAl6ayeI,21,31-966-494-6185,6105.20,HOUSEHOLD,"tructions doze slyly regular packages. ironic, unusual accounts haggle furiously pending accounts. s"
50900853,Customer#050900853,LMaueEedwkLnZMlECdNRNEymXHZ7B3UotUg,23,33-978-938-2400,77.87,BUILDING,uriously ironic theodolites are above the slyly regu
50900854,Customer#050900854,UKaVtOrAsmQoAFHEuq0,6,16-485-670-5783,8625.92,MACHINERY,equests are after the asymptotes. blithely idle warhorses sleep after the fluffily unusual accounts. gifts nag. fl
50900855,Customer#050900855,nv FnZVzkH74gAbKuAtzOaCtJ,9,19-887-411-7225,4904.17,BUILDING,"pecial requests. carefully even requests after the pending, pending ideas engage alongsi"
50900856,Customer#050900856,"8lCYovkpzsbghejRsHk8HR8AN,YeT",9,19-528-240-5194,-566.63,BUILDING,as boost among the regular theodolites. sometimes even deposit
50900857,Customer#050900857,XUGo510TMlHH8EsieeGRz26,2,12-422-158-9936,489.21,MACHINERY,"ptotes boost even sauternes. bold, r"
50900858,Customer#050900858,"vaweJ8Guwyo5en,1tzOF96oz8sLLc2Z6XnAad9",10,20-584-496-5905,3173.57,HOUSEHOLD,accounts. stealthily regular pa
50900859,Customer#050900859,fUC2KnKBVpAKr,20,30-852-520-8293,8195.89,MACHINERY,y even depths. fluffily ironic pinto beans maintain slyly slyly even deposits. blith
50900860,Customer#050900860,OgRpwh0PTzpOJws8uRynUOve1FUK36raao22VPk,17,27-902-728-6155,4362.91,AUTOMOBILE,ts affix blithely slyly ironic packages. carefully
50900861,Customer#050900861,9pLpvC7pO Zq,16,26-585-856-6953,-525.61,FURNITURE,against the asymptotes. ironic theodolit
50900862,Customer#050900862,xn5h9QFwoApacG7HSV6v,19,29-217-163-7251,8013.01,AUTOMOBILE," deposits. ironic, ironic deposits x-ray deposits. quietly even fr"
50900863,Customer#050900863,soW2JXTbT2SjhVL MQ,24,34-837-475-8325,-299.71,AUTOMOBILE,posits boost. carefully bold requests wake fluffily among the carefull
50900864,Customer#050900864,"Du,p0Vn1IECiH3JFn8 b1GVhY2eR6",13,23-110-454-2986,9634.93,BUILDING,"inder among the final requests. express, regular p"
50900865,Customer#050900865,25GXapzPk3tVQPgUP7,21,31-819-455-3017,1280.37,FURNITURE,hely express deposits promise
50900866,Customer#050900866,4qXFQgWvtw,9,19-740-538-2944,1128.68,FURNITURE,accounts are blithely blithely p
50900867,Customer#050900867,"TDKGl1LjGilRyfGVmB8,An9hGJ7cO",15,25-373-948-1358,3599.73,BUILDING,ounts are silently across the packages. furiously pending courts
50900868,Customer#050900868,"OuQFnmgE2Nux0wk3PjExgZ5iC3Etu0wg4V,k39P",23,33-711-946-4682,9633.60,HOUSEHOLD,"ironic requests wake before the even, regular instructions. fluff"
50900869,Customer#050900869,F0ltHdFsT9V,16,26-320-952-4361,1072.75,MACHINERY,s do doze finally about the furiously
50900870,Customer#050900870,TFsyCEyXm7N8GPqdRdHZ,7,17-399-492-8277,9656.38,HOUSEHOLD,ructions detect always along the thinly regular frays. carefully ironic requests cajole. blithely bold ideas
50900871,Customer#050900871,9A5RAyApOu,1,11-605-308-2178,9784.99,BUILDING,lyly unusual ideas. slyly regular accounts thrash furiously about the regular depths. slyly even accounts ha
50900872,Customer#050900872,8yd4EyLUYgWcPaLvUHiDY,11,21-132-283-1167,4455.57,BUILDING,"ess, bold ideas. carefully special instructions are furiously bold instructions. reques"
50900873,Customer#050900873,QGXclwjokW,17,27-895-812-5154,5791.43,AUTOMOBILE,sly pending deposits boost blithel
50900874,Customer#050900874,2opjBdYNHKcXzUs0DfdgYQf26gKveTP2ML,4,14-951-419-7367,6644.72,MACHINERY,"ronic requests cajole carefully according to the ironic, special ideas. final deposits wake carefully."
50900875,Customer#050900875,Xt5PnPxQ7K4X1VNAz3j,11,21-702-737-6918,3898.79,MACHINERY,nstructions against the furiously reg
50900876,Customer#050900876,9dbxCh4C5UTVemL1D6Du9qQzQ5szulxavHa,1,11-181-889-9207,9024.59,FURNITURE,"ar packages cajole slyly among the pearls. regular, regular accounts wake. furiously ironic deposits wa"
50900877,Customer#050900877,OxKjom3hBDqm48pONkJl3l mTROg,15,25-626-236-1114,6426.61,MACHINERY,ages across the carefully ironic sauternes haggle blithely deposits
50900878,Customer#050900878,E6j0d4dMo9,0,10-661-207-3625,1034.17,HOUSEHOLD,e carefully. ironic accounts after the furiously bol
50900879,Customer#050900879,CAQJVFmAVxTMvCvHBxaY,20,30-769-541-5702,-819.16,AUTOMOBILE,o beans. carefully regular hockey players haggle against the blithely ironic courts. fluffily even reques
50900880,Customer#050900880,"vkpacfGe,Y1HWBCA8z4xOEuBM",19,29-972-942-1726,2331.04,AUTOMOBILE,fluffily furiously regular sentiments. pinto beans detect slyly. iro
50900881,Customer#050900881,"UhU,To19rjbF6uXuCHB5v,JeQwcvmL649qxV4h2",16,26-285-802-6516,4680.33,FURNITURE,instructions among the slyly ironic packages grow slyly among the bold accounts. fu
50900882,Customer#050900882,bPSfCDZyaU4,8,18-150-382-4476,-643.19,FURNITURE,"ng excuses within the even packages dazzle carefully express packages. regular, unusual platelets bo"
50900883,Customer#050900883,CysJkHj19M,6,16-227-510-5111,759.86,MACHINERY,regular accounts. regular patterns detect furiously. caref
50900884,Customer#050900884,s237gP OJF4D7FEj,13,23-751-956-5873,8903.83,AUTOMOBILE,"sits haggle carefully after the even, ironic sheaves. requests ab"
50900885,Customer#050900885,j5lRfwquq4YbYD4p6csvscxIz2,3,13-308-555-8380,799.34,FURNITURE,e furiously carefully ironic id
50900886,Customer#050900886,4m7qjYoMZJhofsBDwFa2xErxZ5mO,6,16-146-191-1696,1460.90,MACHINERY,. carefully special grouches cajole quic
50900887,Customer#050900887,phSV7c9R8ODg 2oqB80aM3q,2,12-405-680-8300,-718.95,BUILDING,gular ideas boost among the blithely final ins
50900888,Customer#050900888,"13CnYWN6f3,z",1,11-741-534-6093,3514.87,MACHINERY,"ly ironic platelets integrate even, final theodolites. blithely final theodolites ab"
50900889,Customer#050900889,"QSHmm BQxzfVu3be9bF,ySvksy",7,17-334-348-9168,2482.35,HOUSEHOLD,above the blithely express pack
50900890,Customer#050900890,xSNnbRbdKlVStKvSq1eFRPOm8trR3uLj,15,25-458-638-4644,6792.21,HOUSEHOLD,eep. instructions wake against the final accounts. quickly special ideas detect qui
50900891,Customer#050900891,nYFG6rIluRWUa,18,28-477-594-2888,7675.82,HOUSEHOLD,iously. furiously final instructions a
50900892,Customer#050900892,bkAzkiTgscUhDki2NLtCAQvQTSTJW,18,28-852-573-7131,8604.49,MACHINERY,against the furiously regular dependencies. regularly ironic pearls serve. furiously ironic foxes impress quickly.
50900893,Customer#050900893,eqskAwoBLrRIDKSZJ,15,25-895-879-2734,7776.18,MACHINERY,ow packages haggle quickly unusual accounts-- final accounts are
50900894,Customer#050900894,l9W2S8kcVw6,18,28-336-732-8963,1362.52,AUTOMOBILE,"e even, bold excuses lose carefully quickly express foxes. even depths haggle"
